PP2,ECH,PER,PP3,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P12,P13,DP13,P15,P17,P17A,P15A,P23A,P20,P21,P23,P24,P25,P19,P19A,COEQ,PL9A,PL9B,PLP2,PL27,PL24,PL25,PL26,PL28,PL29,PWE,menage_id_constr,household_id,person_id_constr,person_id,person_weight,trip_weight,number_of_trips,is_passenger
1460,0074,01,4,1,1,1,41,1.0,2.0,1.0,0.0,47.0,4.0,5.0,1400.0,4073,1.0,3.0,,5.0,4.0,4.0,5.0,1.0,4.0,5.0,1.0,1.0,114.7941,5135   3,,0,0,,,,,,,14600074,3714,1460007401,8157,114.7941,114.7941,8,False
1460,0074,02,4,1,2,2,38,1.0,6.0,1.0,0.0,41.0,4.0,5.0,1460.0,333,3.0,,1.0,1.0,1.0,4.0,5.0,1.0,2.0,5.0,1.0,1.0,124.8244,5135   3,,0,0,,,,,,,14600074,3714,1460007402,8158,124.8244,124.8244,8,False
1460,0074,03,4,1,1,3,13,2.0,0.0,5.0,0.0,84.0,4.0,5.0,1520.0,2231,,,,,4.0,1.0,5.0,5.0,1.0,4.0,1.0,,142.9496,5   3,,0,0,,,,,,,14600074,3714,1460007403,8159,142.9496,142.9496,2,True
1460,0074,04,4,1,2,3,9,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1460.0,333,,,,,1.0,4.0,5.0,5.0,1.0,5.0,2.0,,123.5075,5   3,1.0,0,0,,,,,,,14600074,3714,1460007404,8160,123.5075,123.5075,0,False
1460,0080,01,3,1,2,1,33,1.0,6.0,6.0,0.0,36.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,5.0,1.0,1.0,,100.4659,51113,,1,0,,,,,,,14600080,3715,1460008001,8161,100.4659,100.4659,2,False
1460,0095,01,3,1,1,1,66,1.0,1.0,7.0,0.0,51.0,4.0,,,0,,,,,1.0,5.0,5.0,1.0,4.0,3.0,1.0,,94.18231999999999,4   3,,0,0,,,,,,,14600095,3716,1460009501,8162,94.18231999999999,94.18231999999999,11,False
1470,0012,01,1,1,2,1,54,1.0,9.0,6.0,0.0,66.0,4.0,,,0,,,,,4.0,5.0,5.0,1.0,4.0,4.0,1.0,,54.58209,4   3,,0,0,,,,,,,14700012,3717,1470001201,8163,54.58209,54.58209,3,False
1470,0012,02,1,1,2,3,24,1.0,3.0,6.0,0.0,54.0,4.0,,,0,,,,,4.0,5.0,5.0,1.0,4.0,4.0,1.0,,83.99005,4   3,,0,0,,,,,,,14700012,3717,1470001202,8164,83.99005,83.99005,5,True
1470,0063,01,1,1,2,1,70,2.0,9.0,7.0,0.0,56.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,4.0,1.0,1.0,,37.669109999999996,44113,,0,0,,,,,,,14700063,3718,1470006301,8165,37.669109999999996,37.669109999999996,4,False
1470,0512,01,5,1,2,1,76,1.0,2.0,7.0,0.0,55.0,4.0,,,0,,,,,4.0,5.0,5.0,2.0,5.0,5.0,2.0,,37.669109999999996,5   3,2.0,1,0,,,,,,,14700512,3719,1470051201,8166,37.669109999999996,37.669109999999996,0,False
1470,0605,01,4,1,1,1,76,1.0,9.0,7.0,0.0,61.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,3.0,4.0,1.0,,57.4192,5   3,,0,0,,,,,,,14700605,3720,1470060501,8167,57.4192,57.4192,2,False
1470,0605,02,4,1,2,2,75,2.0,9.0,8.0,0.0,82.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,3.0,4.0,1.0,,57.4192,4   3,,0,0,,,,,,,14700605,3720,1470060502,8168,57.4192,57.4192,2,False
1470,0605,03,4,1,2,3,36,1.0,4.0,6.0,0.0,66.0,4.0,,,0,,,,,1.0,5.0,5.0,1.0,4.0,5.0,1.0,,124.5152,4   3,,0,0,,,,,,,14700605,3720,1470060503,8169,124.5152,124.5152,6,True
1470,0016,01,5,1,2,1,50,2.0,5.0,2.0,0.0,41.0,1.0,5.0,1540.0,3214,4.0,,3.0,5.0,1.0,4.0,5.0,5.0,2.0,1.0,1.0,1.0,83.03903000000001,51451113,,0,0,,,,,,,14700016,3721,1470001601,8170,83.03903000000001,83.03903000000001,4,False
1470,0016,02,5,1,2,5,26,1.0,0.0,4.0,0.0,88.0,4.0,5.0,1253.0,9905,1.0,4.0,,4.0,1.0,4.0,5.0,1.0,5.0,5.0,1.0,,124.5152,44   3,,0,0,,,,,,,14700016,3721,1470001602,8171,124.5152,124.5152,9,False
1470,0016,03,5,1,2,5,21,1.0,0.0,4.0,0.0,87.0,1.0,5.0,1253.0,9905,4.0,,3.0,4.0,1.0,5.0,5.0,5.0,4.0,1.0,1.0,,127.7791,441113,,0,0,,,,,,,14700016,3721,1470001603,8172,127.7791,127.7791,2,False
1470,0035,01,5,1,2,1,60,2.0,1.0,8.0,0.0,61.0,4.0,,,0,,,,,5.0,5.0,5.0,5.0,3.0,5.0,2.0,,66.32784000000001,5   1,35.0,0,0,,,,,,,14700035,3722,1470003501,8173,66.32784000000001,66.32784000000001,0,False
1470,0051,01,5,1,1,1,45,1.0,8.0,1.0,0.0,36.0,4.0,5.0,1471.0,256,4.0,,3.0,3.0,1.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,83.03903000000001,6144   3,,1,0,,,,,,,14700051,3723,1470005101,8174,83.03903000000001,83.03903000000001,2,False
1470,0051,02,5,1,1,3,24,1.0,4.0,6.0,0.0,81.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,4.0,2.0,1.0,,127.7791,42443,,0,0,,,,,,,14700051,3723,1470005102,8175,127.7791,127.7791,2,False
1470,0051,03,5,1,1,3,20,2.0,4.0,6.0,0.0,81.0,3.0,,,0,,,,,2.0,5.0,5.0,5.0,2.0,2.0,2.0,,127.7791,42522,2.0,0,0,,,,,,,14700051,3723,1470005103,8176,127.7791,127.7791,0,False
1470,0071,01,5,1,2,1,23,2.0,0.0,4.0,0.0,88.0,4.0,5.0,1470.0,475,4.0,,1.0,1.0,1.0,5.0,5.0,5.0,4.0,5.0,1.0,,83.82781,45   3,,0,0,,,,,,,14700071,3724,1470007101,8177,83.82781,83.82781,4,False
1470,0086,01,4,1,2,1,60,2.0,7.0,8.0,0.0,61.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,2.0,1.0,1.0,,66.32784000000001,51533,,1,0,,,,,,,14700086,3725,1470008601,8178,66.32784000000001,66.32784000000001,2,False
1470,0097,01,1,1,1,1,22,1.0,0.0,4.0,0.0,86.0,4.0,5.0,1470.0,475,1.0,1.0,,2.0,2.0,5.0,5.0,1.0,5.0,4.0,1.0,,83.82781,33   3,,0,0,,,,,,,14700097,3726,1470009701,8179,83.82781,83.82781,9,False
1470,0100,01,3,1,1,1,55,1.0,6.0,1.0,2.0,31.0,1.0,2.0,,0,,,,,1.0,5.0,5.0,2.0,5.0,2.0,2.0,2.0,66.32784000000001,63 52253,1.0,0,0,,,,,,,14700100,3727,1470010001,8180,66.32784000000001,66.32784000000001,0,False
1470,0060,01,2,1,1,1,52,2.0,7.0,9.0,0.0,82.0,4.0,,,0,,,,,1.0,3.0,5.0,5.0,3.0,5.0,1.0,,54.476659999999995,5   1,,0,0,,,,,,,14700060,3728,1470006001,8181,54.476659999999995,54.476659999999995,2,False
1470,0075,01,4,1,1,1,69,1.0,9.0,7.0,0.0,61.0,4.0,,,0,,,,,1.0,5.0,5.0,2.0,5.0,5.0,1.0,,47.79017,5   3,,0,0,,,,,,,14700075,3729,1470007501,8182,47.79017,47.79017,6,False
1470,0075,02,4,1,2,2,54,1.0,9.0,8.0,0.0,82.0,4.0,,,0,,,,,1.0,5.0,5.0,2.0,2.0,5.0,1.0,,69.11363,5   3,,0,0,,,,,,,14700075,3729,1470007502,8183,69.11363,69.11363,8,False
1470,0075,03,4,1,1,3,17,2.0,0.0,5.0,0.0,85.0,3.0,5.0,1523.0,2572,,,,,1.0,5.0,5.0,5.0,2.0,1.0,1.0,,119.8747,52513,,0,0,,,,,,,14700075,3729,1470007503,8184,119.8747,119.8747,2,True
1470,0075,04,4,1,2,3,15,2.0,0.0,5.0,0.0,85.0,3.0,5.0,1503.0,1725,,,,,1.0,5.0,5.0,5.0,2.0,1.0,1.0,,119.8747,55113,,0,0,,,,,,,14700075,3729,1470007504,8185,119.8747,119.8747,4,False
1470,0075,05,4,1,2,3,13,2.0,0.0,5.0,0.0,84.0,4.0,5.0,1470.0,240,,,,,1.0,5.0,5.0,5.0,2.0,5.0,1.0,,119.8747,5   3,,0,0,,,,,,,14700075,3729,1470007505,8186,119.8747,119.8747,4,False
1470,0075,06,4,1,2,3,9,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1470.0,349,,,,,1.0,5.0,5.0,5.0,2.0,5.0,1.0,,89.09559,5   3,,0,0,,,,,,,14700075,3729,1470007506,8187,89.09559,89.09559,4,False
1470,0020,01,5,1,1,1,31,1.0,6.0,1.0,0.0,51.0,2.0,5.0,1561.0,2591,1.0,4.0,,4.0,1.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,73.50928,51442223,,0,0,,,,,,,14700020,3730,1470002001,8188,73.50928,73.50928,5,True
1470,0020,02,5,1,2,2,28,2.0,4.0,8.0,0.0,82.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,2.0,3.0,1.0,,73.50928,4   2,,0,0,,,,,,,14700020,3730,1470002002,8189,73.50928,73.50928,7,True
1470,0020,03,5,1,1,3,3,,,,,,,,,0,,,,,,,,,,,,,52.38982,,,0,0,,,,,,,14700020,3730,1470002003,8190,52.38982,52.38982,0,False
1470,0020,04,5,1,2,3,2,,,,,,,,,0,,,,,,,,,,,,,52.38982,,,0,0,,,,,,,14700020,3730,1470002004,8191,52.38982,52.38982,0,False
1470,0024,01,1,1,2,1,48,1.0,2.0,6.0,0.0,56.0,4.0,,,0,,,,,1.0,5.0,5.0,1.0,5.0,4.0,2.0,,54.58209,5   3,1.0,0,0,,,,,,,14700024,3731,1470002401,8192,54.58209,54.58209,0,False
1470,0024,02,1,1,1,3,19,2.0,0.0,4.0,0.0,86.0,3.0,5.0,1253.0,7907,4.0,,1.0,1.0,1.0,5.0,5.0,5.0,3.0,1.0,1.0,,83.99005,351543,,0,0,,,,,,,14700024,3731,1470002402,8193,83.99005,83.99005,2,False
1470,0038,01,1,1,2,1,56,2.0,3.0,6.0,0.0,61.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,5.0,1.0,1.0,,66.32784000000001,41413,,0,0,,,,,,,14700038,3732,1470003801,8194,66.32784000000001,66.32784000000001,5,False
1470,0043,01,1,1,1,1,60,1.0,3.0,7.0,0.0,54.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,4.0,5.0,1.0,,66.45621,5   3,,0,0,,,,,,,14700043,3733,1470004301,8195,66.45621,66.45621,2,False
1470,0043,02,1,1,2,2,55,1.0,2.0,2.0,0.0,66.0,4.0,5.0,1558.0,5332,1.0,4.0,,1.0,1.0,5.0,5.0,1.0,5.0,4.0,1.0,6.0,66.45621,6135   3,,0,0,,,,,,,14700043,3733,1470004302,8196,66.45621,66.45621,8,False
1470,0047,01,2,1,1,1,54,1.0,4.0,9.0,0.0,61.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,5.0,2.0,2.0,,69.11363,41413,1.0,0,0,,,,,,,14700047,3734,1470004701,8197,69.11363,69.11363,0,False
1470,0047,02,2,1,2,2,50,2.0,3.0,9.0,0.0,41.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,5.0,2.0,1.0,,69.11363,51413,,0,0,,,,,,,14700047,3734,1470004702,8198,69.11363,69.11363,2,False
1470,0047,03,2,1,2,4,43,2.0,6.0,9.0,0.0,46.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,5.0,1.0,1.0,,69.11363,41223,,0,0,,,,,,,14700047,3734,1470004703,8199,69.11363,69.11363,7,False
1470,0047,04,2,1,1,4,41,1.0,2.0,9.0,0.0,61.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,5.0,2.0,2.0,,69.11363,51213,1.0,0,0,,,,,,,14700047,3734,1470004704,8200,69.11363,69.11363,0,False
1470,0047,05,2,1,2,4,28,2.0,2.0,9.0,0.0,36.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,5.0,2.0,2.0,,103.6344,51213,1.0,0,0,,,,,,,14700047,3734,1470004705,8201,103.6344,103.6344,0,False
1470,0047,06,2,1,1,4,27,1.0,2.0,9.0,0.0,47.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,5.0,1.0,2.0,,103.6344,42223,1.0,0,0,,,,,,,14700047,3734,1470004706,8202,103.6344,103.6344,0,False
1470,0047,07,2,1,2,4,3,,,,,,,,,0,,,,,,,,,,,,,73.85991999999999,,,0,0,,,,,,,14700047,3734,1470004707,8203,73.85991999999999,73.85991999999999,0,False
1470,0099,01,4,1,1,1,33,1.0,2.0,1.0,0.0,66.0,4.0,5.0,4080.0,21601,1.0,4.0,,1.0,1.0,5.0,5.0,1.0,2.0,4.0,1.0,1.0,81.8447,5134   3,,0,0,,,,,,,14700099,3735,1470009901,8204,81.8447,81.8447,2,False
1470,0099,02,4,1,2,2,32,1.0,2.0,8.0,0.0,82.0,4.0,,,0,,,,,2.0,5.0,5.0,5.0,2.0,4.0,2.0,,81.8447,5   2,7.0,0,0,,,,,,,14700099,3735,1470009902,8205,81.8447,81.8447,0,False
1470,0127,01,3,1,1,1,32,2.0,9.0,6.0,0.0,61.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,4.0,4.0,1.0,,73.50928,5   3,,0,0,,,,,,,14700127,3736,1470012701,8206,73.50928,73.50928,4,True
1470,0127,02,3,1,2,2,29,1.0,9.0,8.0,0.0,82.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,4.0,4.0,1.0,,73.50928,5   2,,0,0,,,,,,,14700127,3736,1470012702,8207,73.50928,73.50928,4,False
1470,0127,03,3,1,1,3,7,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1480.0,1482,,,,,1.0,4.0,5.0,5.0,4.0,4.0,1.0,,63.196690000000004,5   3,,0,0,,,,,,,14700127,3736,1470012703,8208,63.196690000000004,63.196690000000004,2,False
1470,0127,04,3,1,2,3,1,,,,,,,,,0,,,,,,,,,,,,,52.38982,,,0,0,,,,,,,14700127,3736,1470012704,8209,52.38982,52.38982,0,False
1470,0018,01,1,1,2,2,27,1.0,2.0,6.0,0.0,55.0,4.0,,,0,,,,,1.0,5.0,5.0,3.0,1.0,4.0,1.0,,73.50928,5   2,,0,0,,,,,,,14700018,3737,1470001801,8210,73.50928,73.50928,11,True
1470,0018,02,1,1,1,1,26,1.0,3.0,1.0,0.0,66.0,4.0,5.0,1318.0,12954,1.0,3.0,,2.0,1.0,5.0,5.0,1.0,3.0,5.0,1.0,1.0,73.50928,5145   3,,1,0,,,,,,,14700018,3737,1470001802,8211,73.50928,73.50928,13,False
1470,0018,03,1,1,1,3,6,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1470.0,359,,,,,1.0,5.0,5.0,5.0,1.0,4.0,1.0,,63.196690000000004,5   3,,0,0,,,,,,,14700018,3737,1470001803,8212,63.196690000000004,63.196690000000004,8,False
1470,0018,04,1,1,1,3,2,,,,,,,,,0,,,,,,,,,,,,,52.38982,,,0,0,,,,,,,14700018,3737,1470001804,8213,52.38982,52.38982,0,False
1470,0030,01,5,1,1,1,30,1.0,4.0,1.0,0.0,51.0,4.0,5.0,1532.0,3853,1.0,3.0,,3.0,1.0,5.0,5.0,1.0,4.0,4.0,1.0,1.0,73.50928,5145   3,,0,0,,,,,,,14700030,3738,1470003001,8214,73.50928,73.50928,2,False
1470,0030,02,5,1,2,2,28,2.0,4.0,8.0,0.0,82.0,3.0,,,0,,,,,2.0,5.0,5.0,5.0,2.0,2.0,1.0,,73.50928,52222,,0,0,,,,,,,14700030,3738,1470003002,8215,73.50928,73.50928,2,False
1470,0030,03,5,1,1,3,2,,,,,,,,,0,,,,,,,,,,,,,52.38982,,,0,0,,,,,,,14700030,3738,1470003003,8216,52.38982,52.38982,0,False
1470,0030,04,5,1,2,3,1,,,,,,,,,0,,,,,,,,,,,,,52.38982,,,0,0,,,,,,,14700030,3738,1470003004,8217,52.38982,52.38982,0,False
1470,0034,01,2,1,1,1,32,1.0,4.0,1.0,0.0,36.0,4.0,5.0,1180.0,7794,1.0,1.0,,5.0,4.0,5.0,5.0,1.0,4.0,4.0,1.0,1.0,73.50928,5343   3,,0,0,,,,,,,14700034,3739,1470003401,8218,73.50928,73.50928,5,False
1470,0034,02,2,1,2,2,32,1.0,4.0,2.0,0.0,54.0,4.0,5.0,3028.0,6112,1.0,4.0,,2.0,4.0,5.0,5.0,1.0,4.0,5.0,1.0,1.0,73.50928,4145   3,,0,0,,,,,,,14700034,3739,1470003402,8219,73.50928,73.50928,6,False
1470,0034,03,2,1,1,3,5,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1540.0,4878,,,,,2.0,5.0,5.0,5.0,1.0,5.0,1.0,,63.196690000000004,5   3,,0,0,,,,,,,14700034,3739,1470003403,8220,63.196690000000004,63.196690000000004,4,True
1470,0034,04,2,1,2,3,2,,,,,,,,,0,,,,,,,,,,,,,52.38982,,,0,0,,,,,,,14700034,3739,1470003404,8221,52.38982,52.38982,0,False
1470,0061,01,3,1,1,1,44,1.0,5.0,1.0,0.0,61.0,4.0,5.0,1400.0,5945,1.0,3.0,,2.0,1.0,3.0,5.0,1.0,5.0,3.0,1.0,1.0,69.11363,5134   3,,0,0,,,,,,,14700061,3740,1470006101,8222,69.11363,69.11363,6,False
1470,0061,02,3,1,2,2,30,2.0,2.0,8.0,0.0,82.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,1.0,5.0,1.0,,103.6344,4   2,,0,0,,,,,,,14700061,3740,1470006102,8223,103.6344,103.6344,6,False
1470,0061,03,3,1,1,3,11,2.0,0.0,5.0,0.0,84.0,4.0,5.0,1470.0,583,,,,,1.0,3.0,5.0,5.0,1.0,5.0,1.0,,119.8747,4   3,,0,0,,,,,,,14700061,3740,1470006103,8224,119.8747,119.8747,2,False
1470,0061,04,3,1,1,3,8,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1470.0,583,,,,,1.0,3.0,5.0,5.0,1.0,5.0,1.0,,89.09559,4   3,,0,0,,,,,,,14700061,3740,1470006104,8225,89.09559,89.09559,6,True
1470,0061,05,3,1,1,3,7,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1470.0,583,,,,,1.0,3.0,5.0,5.0,1.0,5.0,1.0,,89.09559,4   3,,0,0,,,,,,,14700061,3740,1470006105,8226,89.09559,89.09559,6,True
1470,0061,06,3,1,1,3,5,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1470.0,583,,,,,1.0,3.0,5.0,5.0,1.0,5.0,1.0,,89.09559,4   3,,0,0,,,,,,,14700061,3740,1470006106,8227,89.09559,89.09559,6,True
1470,0061,07,3,1,1,3,4,,,,,,,,,0,,,,,,,,,,,,,73.85991999999999,,,0,0,,,,,,,14700061,3740,1470006107,8228,73.85991999999999,73.85991999999999,0,False
1470,0061,08,3,1,2,3,2,,,,,,,,,0,,,,,,,,,,,,,73.85991999999999,,,0,0,,,,,,,14700061,3740,1470006108,8229,73.85991999999999,73.85991999999999,0,False
1470,0072,01,4,1,1,1,89,1.0,2.0,7.0,0.0,36.0,4.0,,,0,,,,,1.0,5.0,5.0,1.0,4.0,4.0,1.0,,89.34175,5   3,,0,0,,,,,,,14700072,3741,1470007201,8230,89.34175,89.34175,2,False
1470,0072,02,4,1,2,2,81,2.0,2.0,7.0,0.0,61.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,2.0,4.0,1.0,,89.34175,5   3,,0,0,,,,,,,14700072,3741,1470007202,8231,89.34175,89.34175,2,True
1470,0082,01,1,1,1,1,32,1.0,5.0,1.0,0.0,46.0,2.0,5.0,1018.0,8906,3.0,,1.0,1.0,4.0,5.0,5.0,2.0,5.0,1.0,1.0,1.0,81.6866,52341553,,1,0,,,,,,,14700082,3742,1470008201,8232,81.6866,81.6866,4,False
1470,0102,01,4,1,1,1,57,2.0,2.0,8.0,0.0,46.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,5.0,2.0,1.0,,66.32784000000001,42553,,1,0,,,,,,,14700102,3743,1470010201,8233,66.32784000000001,66.32784000000001,5,False
1470,0126,01,5,1,1,1,32,1.0,5.0,1.0,0.0,61.0,4.0,5.0,1490.0,2251,4.0,,3.0,1.0,1.0,5.0,5.0,5.0,2.0,4.0,1.0,1.0,81.6866,5244   3,,1,0,,,,,,,14700126,3744,1470012601,8234,81.6866,81.6866,4,True
1470,0003,01,3,1,1,1,29,1.0,2.0,2.0,0.0,61.0,4.0,5.0,8888.0,0,,,,,1.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,81.6866,22 5   3,,0,0,,,,,,,14700003,3745,1470000301,8235,81.6866,81.6866,2,False
1470,0041,01,5,1,1,1,26,2.0,5.0,6.0,0.0,61.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,4.0,2.0,2.0,,81.6866,42523,2.0,0,0,,,,,,,14700041,3746,1470004101,8236,81.6866,81.6866,0,False
1470,0069,01,1,1,1,1,30,1.0,5.0,2.0,0.0,51.0,4.0,5.0,1470.0,582,1.0,4.0,,1.0,4.0,5.0,5.0,1.0,4.0,5.0,1.0,5.0,103.6344,4244   3,,0,0,,,,,,,14700069,3747,1470006901,8237,103.6344,103.6344,4,False
1470,0069,02,1,1,2,2,29,1.0,5.0,6.0,0.0,54.0,4.0,,,0,,,,,1.0,5.0,5.0,4.0,1.0,4.0,1.0,,103.6344,4   2,,0,0,,,,,,,14700069,3747,1470006902,8238,103.6344,103.6344,6,False
1470,0069,03,1,1,2,3,6,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1470.0,582,,,,,1.0,4.0,5.0,5.0,1.0,4.0,1.0,,89.09559,4   3,,0,0,,,,,,,14700069,3747,1470006903,8239,89.09559,89.09559,4,True
1470,0069,04,1,1,1,3,5,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1470.0,582,,,,,1.0,4.0,5.0,5.0,1.0,4.0,1.0,,89.09559,4   3,,0,0,,,,,,,14700069,3747,1470006904,8240,89.09559,89.09559,2,False
1470,0069,05,1,1,2,3,2,,,,,,,,,0,,,,,,,,,,,,,73.85991999999999,,,0,0,,,,,,,14700069,3747,1470006905,8241,73.85991999999999,73.85991999999999,0,False
1470,0119,01,2,1,1,1,52,2.0,2.0,6.0,0.0,61.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,4.0,5.0,1.0,,54.476659999999995,5   3,,0,0,,,,,,,14700119,3748,1470011901,8242,54.476659999999995,54.476659999999995,6,True
1470,0125,01,3,1,2,1,21,2.0,0.0,4.0,0.0,87.0,3.0,5.0,1500.0,978,4.0,,1.0,2.0,1.0,4.0,5.0,5.0,1.0,1.0,1.0,,83.82781,441513,,0,0,,,,,,,14700125,3749,1470012501,8243,83.82781,83.82781,4,True
1470,0006,01,1,1,1,1,64,1.0,6.0,1.0,0.0,36.0,4.0,2.0,,0,,,,,1.0,5.0,5.0,2.0,5.0,3.0,1.0,1.0,66.45621,53 4   3,,1,0,,,,,,,14700006,3750,1470000601,8244,66.45621,66.45621,2,False
1470,0006,02,1,1,2,2,51,1.0,5.0,2.0,0.0,55.0,4.0,5.0,1474.0,515,3.0,,3.0,5.0,1.0,5.0,5.0,5.0,2.0,3.0,1.0,5.0,54.58209,4134   3,,0,0,,,,,,,14700006,3750,1470000602,8245,54.58209,54.58209,5,True
1470,0008,01,1,1,1,1,21,2.0,2.0,6.0,0.0,55.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,1.0,1.0,1.0,,83.82781,41413,,0,0,,,,,,,14700008,3751,1470000801,8246,83.82781,83.82781,2,False
1470,0014,01,3,3,2,1,50,1.0,0.0,3.0,0.0,82.0,2.0,5.0,1470.0,294,4.0,,1.0,2.0,1.0,5.0,5.0,5.0,5.0,2.0,1.0,,54.476659999999995,422553,,1,0,,,,,,,14700014,3752,1470001401,8247,54.476659999999995,54.476659999999995,4,False
1470,0022,01,3,1,2,1,25,1.0,6.0,1.0,0.0,54.0,4.0,5.0,1190.0,7436,1.0,2.0,,2.0,3.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,81.6866,5235   3,,1,0,,,,,,,14700022,3753,1470002201,8248,81.6866,81.6866,2,False
1470,0023,01,1,1,2,1,27,2.0,2.0,6.0,0.0,56.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,4.0,1.0,1.0,,81.8447,41513,,0,0,,,,,,,14700023,3754,1470002301,8249,81.8447,81.8447,4,False
1470,0023,02,1,1,2,4,27,2.0,3.0,6.0,0.0,56.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,4.0,1.0,1.0,,81.8447,41513,,0,0,,,,,,,14700023,3754,1470002302,8250,81.8447,81.8447,2,False
1470,0026,01,3,1,1,1,38,1.0,3.0,6.0,0.0,32.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,2.0,1.0,1.0,,81.6866,51413,,0,0,,,,,,,14700026,3755,1470002601,8251,81.6866,81.6866,4,False
1470,0046,01,3,1,1,1,31,3.0,2.0,1.0,0.0,47.0,3.0,5.0,1500.0,802,4.0,,3.0,1.0,1.0,3.0,5.0,3.0,2.0,2.0,1.0,5.0,139.9285,53342253,,0,0,,,,,,,14700046,3756,1470004601,8252,139.9285,139.9285,5,False
1470,0048,01,2,1,1,1,26,1.0,6.0,6.0,0.0,81.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,2.0,2.0,1.0,,139.9285,42253,,0,0,,,,,,,14700048,3757,1470004801,8253,139.9285,139.9285,4,False
1470,0053,01,4,2,1,1,76,1.0,1.0,7.0,0.0,66.0,4.0,,,0,,,,,,,,,,,2.0,,37.742020000000004,,,0,0,,,,,,,14700053,3758,1470005301,8254,37.742020000000004,37.742020000000004,0,False
1470,0053,02,4,1,2,2,67,2.0,1.0,8.0,0.0,82.0,1.0,,,0,,,,,2.0,5.0,5.0,5.0,3.0,1.0,1.0,,37.742020000000004,51511,,0,0,,,,,,,14700053,3758,1470005302,8255,37.742020000000004,37.742020000000004,2,False
1470,0056,01,2,1,2,1,75,2.0,1.0,7.0,0.0,66.0,1.0,,,0,,,,,1.0,5.0,5.0,5.0,4.0,1.0,2.0,,37.669109999999996,51511,1.0,0,0,,,,,,,14700056,3759,1470005601,8256,37.669109999999996,37.669109999999996,0,False
1470,0080,01,2,1,2,1,20,2.0,0.0,4.0,0.0,86.0,3.0,5.0,1473.0,694,4.0,,3.0,1.0,1.0,4.0,5.0,5.0,4.0,2.0,1.0,,83.82781,432453,,0,0,,,,,,,14700080,3760,1470008001,8257,83.82781,83.82781,3,False
1470,0095,01,1,3,2,1,56,1.0,0.0,3.0,0.0,82.0,4.0,5.0,1470.0,294,4.0,,1.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,1.0,,66.32784000000001,322551,,1,0,,,,,,,14700095,3761,1470009501,8258,66.32784000000001,66.32784000000001,5,False
1470,0107,01,1,1,2,1,27,2.0,3.0,6.0,0.0,56.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,5.0,4.0,1.0,,81.8447,4   3,,0,0,,,,,,,14700107,3762,1470010701,8259,81.8447,81.8447,8,False
1470,0107,02,1,1,1,3,6,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1470.0,294,,,,,1.0,4.0,5.0,5.0,5.0,4.0,1.0,,70.36273,4   3,,0,0,,,,,,,14700107,3762,1470010702,8260,70.36273,70.36273,2,False
